Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Series D - Acorns,https://www.crunchbase.com/funding_round/acorns-grow-series-d--9647f57f,Acorns,https://www.crunchbase.com/organization/acorns-grow,Series D,35000000,USD,35000000,2017-07-20,"Apps, Finance, Financial Services, FinTech, Mobile, Wealth Management","Irvine, California, United States, North America",$10M to $50M,12,
Seed Round - CapitalPro,https://www.crunchbase.com/funding_round/capitalpro-seed--eb6fe7e5,CapitalPro,https://www.crunchbase.com/organization/capitalpro,Seed,25000,USD,25000,2017-07-20,"Financial Services, Software, Wealth Management","Sunnyvale, California, United States, North America",,1,Seed
Post-IPO Debt - Imprimis Pharmaceuticals,https://www.crunchbase.com/funding_round/imprimis-pharmaceuticals-post-ipo-debt--96c2626c,Imprimis Pharmaceuticals,https://www.crunchbase.com/organization/imprimis-pharmaceuticals,Post-IPO Debt,16000000,USD,16000000,2017-07-20,"Biotechnology, Health Care, Medical","San Diego, California, United States, North America",$10M to $50M,4,IPO
"Funding Round - DealVector, Inc.",https://www.crunchbase.com/funding_round/dealvector-inc-undisclosed--3054a1d4,"DealVector, Inc.",https://www.crunchbase.com/organization/dealvector-inc,Funding Round,,,,2017-07-20,"Finance, Information Technology, Software","Sausalito, California, United States, North America",$1M to $10M,1,
Grant - Deton,https://www.crunchbase.com/funding_round/deton-grant--ef5b240c,Deton,https://www.crunchbase.com/organization/deton,Grant,225000,USD,225000,2017-07-20,Health Care,"Pasadena, California, United States, North America",,5,Seed
Series A - Insight Engines,https://www.crunchbase.com/funding_round/insight-engines-inc-series-a--2c0b8d95,Insight Engines,https://www.crunchbase.com/organization/insight-engines-inc,Series A,15800000,USD,15800000,2017-07-20,"Big Data, Cyber Security, Enterprise Software, Information Technology, Natural Language Processing","San Francisco, California, United States, North America",$1M to $10M,1,Early Stage Venture
Venture Round - Eyes4Lives,https://www.crunchbase.com/funding_round/eyes4lives-series-unknown--78dd2981,Eyes4Lives,https://www.crunchbase.com/organization/eyes4lives,Venture - Series Unknown,2774000,USD,2774000,2017-07-21,"Health Care, Medical, Medical Device, Optical Communication, Software","West Covina, California, United States, North America",Less than $1M,1,
Post-IPO Equity - Nuheara,https://www.crunchbase.com/funding_round/nuheara-post-ipo-equity--6d217d49,Nuheara,https://www.crunchbase.com/organization/nuheara,Post-IPO Equity,9000000,USD,9000000,2017-07-21,"Fitness, Health Care, Wearables","San Francisco, California, United States, North America",Less than $1M,3,IPO
Private Equity Round - Escape Technology,https://www.crunchbase.com/funding_round/escape-technology-private-equity--c65706eb,Escape Technology,https://www.crunchbase.com/organization/escape-technology,Private Equity,,,,2017-07-21,"Business Information Systems, Information Services, Information Technology, Software","Roseville, California, United States, North America",$1M to $10M,1,Private Equity
Seed Round - BenRevo,https://www.crunchbase.com/funding_round/benrevo-seed--60af9e26,BenRevo,https://www.crunchbase.com/organization/benrevo,Seed,1500000,USD,1500000,2017-07-21,"Health Care, Insurance, Sales Automation","San Diego, California, United States, North America",$1M to $10M,4,Seed
Venture Round - Ukko,https://www.crunchbase.com/funding_round/ukko-series-unknown--22348b1b,Ukko,https://www.crunchbase.com/organization/ukko,Venture - Series Unknown,7699997,USD,7699997,2017-07-24,"Food and Beverage, Health Care","Palo Alto, California, United States, North America",,1,
Seed Round - CrowdForce,https://www.crunchbase.com/funding_round/mobile-forms-seed--3ad11e33,CrowdForce,https://www.crunchbase.com/organization/mobile-forms,Seed,150000,USD,150000,2017-07-24,"Big Data, Blockchain, Crowdsourcing, Database, Financial Services, FinTech, Mobile","San Francisco, California, United States, North America",$1M to $10M,6,
Series A - Hinge Health,https://www.crunchbase.com/funding_round/hinge-health-series-a--d66ad2fe,Hinge Health,https://www.crunchbase.com/organization/hinge-health,Series A,8300000,USD,8300000,2017-07-24,"Employee Benefits, Health Care, Medical, Wellness","San Francisco, California, United States, North America",$1M to $10M,5,Late Stage Venture
Series C - Effector Therapeutics,https://www.crunchbase.com/funding_round/effector-therapeutics-series-c--ff178f54,Effector Therapeutics,https://www.crunchbase.com/organization/effector-therapeutics,Series C,38600000,USD,38600000,2017-07-24,"Biotechnology, Health Care, Medical","San Diego, California, United States, North America",,5,
Series A - Node,https://www.crunchbase.com/funding_round/node-series-a--19550363,Node,https://www.crunchbase.com/organization/node,Series A,10800000,USD,10800000,2017-07-25,"Artificial Intelligence, Data Integration, Information Technology, Intelligent Systems, Machine Learning, Software","San Francisco, California, United States, North America",$1M to $10M,7,
Series B - Inceptus Medical,https://www.crunchbase.com/funding_round/inceptus-medical-series-b--0d67fdbf,Inceptus Medical,https://www.crunchbase.com/organization/inceptus-medical,Series B,4500000,USD,4500000,2017-07-25,"Health Care, Market Research, Medical Device","Aliso Viejo, California, United States, North America",$1M to $10M,2,Early Stage Venture
Debt Financing - Dividend Finance,https://www.crunchbase.com/funding_round/dividend-solar-debt-financing--ac711b74,Dividend Finance,https://www.crunchbase.com/organization/dividend-solar,Debt Financing,100000000,USD,100000000,2017-07-25,"Consumer Lending, Energy Efficiency, Financial Services, FinTech, Green Consumer Goods, Home Improvement, Home Renovation, Power Grid, Renewable Energy, Solar","San Francisco, California, United States, North America",$10M to $50M,6,Private Equity
Seed Round - Tueo Health,https://www.crunchbase.com/funding_round/tueo-health-seed--8e98c19a,Tueo Health,https://www.crunchbase.com/organization/tueo-health,Seed,1100000,USD,1100000,2017-07-25,"Health Care, Medical, Medical Device, Personal Health","Redwood City, California, United States, North America",Less than $1M,4,M&A
Venture Round - AgFunder,https://www.crunchbase.com/funding_round/agfunder-series-unknown--f4a4b616,AgFunder,https://www.crunchbase.com/organization/agfunder,Venture - Series Unknown,,,,2017-07-25,"Agriculture, AgTech, Crowdfunding, Finance, FinTech, Food and Beverage, Food Processing, Funding Platform, Supply Chain Management","San Francisco, California, United States, North America",Less than $1M,2,
Series B - Okami Medical,https://www.crunchbase.com/funding_round/okami-medical-series-b--47efa468,Okami Medical,https://www.crunchbase.com/organization/okami-medical,Series B,4500000,USD,4500000,2017-07-25,"Health Care, Incubators, Medical","Aliso Viejo, California, United States, North America",,1,Early Stage Venture
Private Equity Round - Allworth Financial,https://www.crunchbase.com/funding_round/hanson-mcclain-private-equity--e3150ddf,Allworth Financial,https://www.crunchbase.com/organization/hanson-mcclain,Private Equity,,,,2017-07-26,"Education, Financial Services","Sacramento, California, United States, North America",$10M to $50M,1,Private Equity
Series B - Amphivena Therapeutics,https://www.crunchbase.com/funding_round/amphivena-therapeutics-series-b--2de6a8b1,Amphivena Therapeutics,https://www.crunchbase.com/organization/amphivena-therapeutics,Series B,7000000,USD,7000000,2017-07-26,"Biotechnology, Health Care, Therapeutics","South San Francisco, California, United States, North America",$1M to $10M,5,Late Stage Venture
Series B - Cibus,https://www.crunchbase.com/funding_round/cibus-series-b--b47b7149,Cibus,https://www.crunchbase.com/organization/cibus,Series B,57000000,USD,57000000,2017-07-27,"Agriculture, Biotechnology, Health Care","San Diego, California, United States, North America",$10M to $50M,2,Late Stage Venture
Venture Round - Big Switch Networks,https://www.crunchbase.com/funding_round/big-switch-networks-series-unknown--2c7bcd1b,Big Switch Networks,https://www.crunchbase.com/organization/big-switch-networks,Venture - Series Unknown,30700000,USD,30700000,2017-07-27,"Data Center, Information Technology, Network Security, Software","Santa Clara, California, United States, North America",$10M to $50M,5,M&A
Seed Round - NetObjex,https://www.crunchbase.com/funding_round/netobjex-seed--d4df6596,NetObjex,https://www.crunchbase.com/organization/netobjex,Seed,250000,USD,250000,2017-07-27,"Asset Management, Big Data, Blockchain, Cryptocurrency, Information Technology, Smart Cities, Software","Irvine, California, United States, North America",$1M to $10M,6,
Grant - iSono Health,https://www.crunchbase.com/funding_round/isono-health-grant--16a1c313,iSono Health,https://www.crunchbase.com/organization/isono-health,Grant,250000,USD,250000,2017-07-28,"Artificial Intelligence, Health Care, Medical Device","San Francisco, California, United States, North America",Less than $1M,4,Seed
Seed Round - SPIDR Tech,https://www.crunchbase.com/funding_round/spidr-2-seed--950c05db,SPIDR Tech,https://www.crunchbase.com/organization/spidr-2,Seed,,,,2017-07-28,"Analytics, GovTech, Information Technology, Law Enforcement","Manhattan Beach, California, United States, North America",Less than $1M,7,
Series B - BioFluidica,https://www.crunchbase.com/funding_round/biofluidica-series-b--e3fd4011,BioFluidica,https://www.crunchbase.com/organization/biofluidica,Series B,4135000,USD,4135000,2017-07-28,"Biotechnology, Health Care","San Diego, California, United States, North America",$1M to $10M,2,Early Stage Venture
Post-IPO Equity - InterMetro Communications,https://www.crunchbase.com/funding_round/intermetro-communications-post-ipo-equity--48862e1c,InterMetro Communications,https://www.crunchbase.com/organization/intermetro-communications,Post-IPO Equity,2056726,USD,2056726,2017-07-28,"Information Technology, Internet, Mobile, Telecommunications, VoIP, Wholesale","Simi Valley, California, United States, North America",,1,IPO
Venture Round - Avicena,https://www.crunchbase.com/funding_round/avicena-series-unknown--6ac90404,Avicena,https://www.crunchbase.com/organization/avicena,Venture - Series Unknown,573000,USD,573000,2017-07-28,"Health Care, Medical Device, Physical Security","Los Angeles, California, United States, North America",,2,
Series B - Shape Memory Therapeutics,https://www.crunchbase.com/funding_round/shape-memory-series-b--25bae45c,Shape Memory Therapeutics,https://www.crunchbase.com/organization/shape-memory,Series B,7000001,USD,7000001,2017-07-28,"Health Care, Medical Device, Therapeutics","Santa Clara, California, United States, North America",$1M to $10M,4,Early Stage Venture
Equity Crowdfunding - N-Gen Technologies Inc.,https://www.crunchbase.com/funding_round/n-gen-technologies-inc-equity-crowdfunding--cb4334fc,N-Gen Technologies Inc.,https://www.crunchbase.com/organization/n-gen-technologies-inc,Equity Crowdfunding,,,,2017-07-28,"Electronics, Energy, Information Technology","San Diego, California, United States, North America",,2,
"Non Equity Assistance - MemComputing, Inc.",https://www.crunchbase.com/funding_round/memcomputing-inc-non-equity-assistance--24a89373,"MemComputing, Inc.",https://www.crunchbase.com/organization/memcomputing-inc,Non-equity Assistance,,,,2017-07-31,"Artificial Intelligence, Information Technology, SaaS, Software","San Diego, California, United States, North America",,2,Seed
Venture Round - UpHonest Capital,https://www.crunchbase.com/funding_round/uphonest-capital-series-unknown--07162875,UpHonest Capital,https://www.crunchbase.com/organization/uphonest-capital,Venture - Series Unknown,30000000,USD,30000000,2017-07-31,"Finance, Financial Services, Venture Capital","San Francisco, California, United States, North America",,1,
Series A - Lattice,https://www.crunchbase.com/funding_round/lattice-2-series-a--b9a4f624,Lattice,https://www.crunchbase.com/organization/lattice-2,Series A,6400000,USD,6400000,2017-07-31,"Enterprise Applications, Human Resources, Information Technology, Productivity Tools, Software","San Francisco, California, United States, North America",$1M to $10M,5,Late Stage Venture
Seed Round - Marax AI,https://www.crunchbase.com/funding_round/marax-ai-seed--de4ed493,Marax AI,https://www.crunchbase.com/organization/marax-ai,Seed,,,,2017-07-31,"CRM, Information Technology, Internet","San Mateo, California, United States, North America",,1,Seed
Angel Round - Water Pigeon Inc,https://www.crunchbase.com/funding_round/water-pigeon-inc-angel--c35f7bc5,Water Pigeon Inc,https://www.crunchbase.com/organization/water-pigeon-inc,Angel,830000,USD,830000,2017-07-31,"Analytics, Computer, Electronics, Information Technology, iOS, Machine Learning, Telecommunications, Water, Wireless","San Diego, California, United States, North America",Less than $1M,4,Seed
Seed Round - Foxsy,https://www.crunchbase.com/funding_round/foxsy-seed--5a0bb870,Foxsy,https://www.crunchbase.com/organization/foxsy,Seed,,,,2017-07-31,"Apps, Communities, Cyber Security, Information Technology, Messaging, Mobile Apps, Social Media, Software","San Francisco, California, United States, North America",,1,Seed
Private Equity Round - ETC Global Group,https://www.crunchbase.com/funding_round/etc-global-group-private-equity--581ed389,ETC Global Group,https://www.crunchbase.com/organization/etc-global-group,Private Equity,,,,2017-07-31,"Asset Management, Financial Services, Service Industry, Trading Platform","Los Angeles, California, United States, North America",$1M to $10M,1,Private Equity
